,auc_prob,auc_pred,fbeta,f1,plr,nlr,perm_score,pval_score,train_score,fold,gen,model,subset
6,0.53351,0.51472,0.78484,0.78484,1.0932,0.95698,0.49979,0.73267,0.48846,3,f,dtc,top5
7,0.51718,0.50684,0.7739,0.7739,1.04129,0.97952,0.50023,0.0099,0.54527,3,f,dtc,top5
8,0.51868,0.51359,0.19485,0.19485,1.03056,0.75404,0.50148,0.23762,0.5147,3,f,dtc,top5
9,0.56717,0.52311,0.84864,0.84864,1.21432,0.94106,0.50095,0.59406,0.49468,3,f,dtc,top5
0,0.52416,0.509,0.49196,0.49196,1.02724,0.94699,0.50036,0.41584,0.50385,4,f,dtc,top5
1,0.48996,0.48727,0.44332,0.44332,0.96384,1.08602,0.50134,0.80198,0.48692,4,f,dtc,top5
2,0.51343,0.51011,0.80993,0.80993,1.07291,0.97201,0.49759,0.40594,0.50118,4,f,dtc,top5
3,0.5441,0.53123,0.87916,0.87916,1.3815,0.92531,0.50089,0.86139,0.47899,4,f,dtc,top5
4,0.47913,0.48217,0.47185,0.47185,0.94743,1.11096,0.5018,0.39604,0.50564,4,f,dtc,top5
5,0.50182,0.50541,0.88258,0.88258,1.06936,0.98719,0.50138,0.9802,0.4695,4,f,dtc,top5
6,0.53315,0.52149,0.90732,0.90732,1.38457,0.9516,0.50128,0.81188,0.48441,4,f,dtc,top5
7,0.5176,0.4965,0.43736,0.43736,0.99013,1.02409,0.5013,0.71287,0.49158,4,f,dtc,top5
8,0.45814,0.4925,0.86746,0.86746,0.91739,1.01834,0.49971,0.0495,0.53602,4,f,dtc,top5
9,0.502,0.50381,0.0386,0.0386,1.00777,0.60983,0.50422,0.45545,0.50501,4,f,dtc,top5
0,0.51967,0.4988,0.43306,0.43306,0.99662,1.0084,0.50058,0.22772,0.51599,0,combine,dtc,top5
1,0.4844,0.50707,0.92873,0.92873,1.20152,0.98479,0.50364,0.28713,0.51587,0,combine,dtc,top5
2,0.53635,0.51944,0.92969,0.92969,1.5588,0.95822,0.50103,0.0396,0.53972,0,combine,dtc,top5
3,0.53075,0.53209,0.91204,0.91204,1.61409,0.92834,0.50227,0.09901,0.5285,0,combine,dtc,top5
4,0.53635,0.51944,0.92969,0.92969,1.5588,0.95822,0.50317,0.16832,0.52669,0,combine,dtc,top5
5,0.59332,0.52999,0.86961,0.86961,1.33138,0.92677,0.50074,0.27723,0.51057,0,combine,dtc,top5
6,0.4844,0.50707,0.92873,0.92873,1.20152,0.98479,0.50476,0.22772,0.52362,0,combine,dtc,top5
7,0.59733,0.51944,0.92969,0.92969,1.5588,0.95822,0.50418,0.29703,0.51439,0,combine,dtc,top5
8,0.53635,0.51944,0.92969,0.92969,1.5588,0.95822,0.50193,0.21782,0.51648,0,combine,dtc,top5
9,0.4844,0.50707,0.92873,0.92873,1.20152,0.98479,0.50175,0.0495,0.54429,0,combine,dtc,top5
0,0.55532,0.53999,0.87592,0.87592,1.47037,0.90364,0.4992,0.0297,0.54901,1,combine,dtc,top5
1,0.57391,0.5747,0.86226,0.86226,1.76282,0.81422,0.49889,0.0099,0.56177,1,combine,dtc,top5
2,0.57391,0.5747,0.86226,0.86226,1.76282,0.81422,0.50068,0.08911,0.53335,1,combine,dtc,top5
3,0.5345,0.50015,0.45931,0.45931,1.00043,0.99903,0.49624,0.09901,0.52809,1,combine,dtc,top5
4,0.57159,0.52331,0.37327,0.37327,1.0611,0.80339,0.50156,0.05941,0.5487,1,combine,dtc,top5
5,0.5345,0.50015,0.45931,0.45931,1.00043,0.99903,0.49804,0.06931,0.53725,1,combine,dtc,top5
6,0.54719,0.54883,0.57347,0.57347,1.1681,0.76699,0.4996,0.08911,0.53206,1,combine,dtc,top5
7,0.52372,0.51553,0.39812,0.39812,1.04181,0.87929,0.50116,0.32673,0.50847,1,combine,dtc,top5
8,0.55062,0.51156,0.37345,0.37345,1.03032,0.90261,0.49896,0.0198,0.54596,1,combine,dtc,top5
9,0.54749,0.51833,0.64638,0.64638,1.07346,0.92682,0.50051,0.0495,0.54335,1,combine,dtc,top5
0,0.53475,0.50168,0.92306,0.92306,1.04199,0.99635,0.50556,0.67327,0.49646,2,combine,dtc,top5
1,0.49355,0.51431,0.91202,0.91202,1.27971,0.96811,0.50386,0.86139,0.48049,2,combine,dtc,top5
2,0.54954,0.50769,0.9355,0.9355,1.27448,0.9837,0.50474,0.91089,0.47554,2,combine,dtc,top5
3,0.55104,0.54831,0.42038,0.42038,1.1333,0.6489,0.50413,0.45545,0.50804,2,combine,dtc,top5
4,0.47325,0.50231,0.92373,0.92373,1.05867,0.99499,0.50229,0.49505,0.50243,2,combine,dtc,top5
5,0.49295,0.51734,0.8897,0.8897,1.24101,0.95949,0.5026,0.44554,0.50677,2,combine,dtc,top5
6,0.49862,0.51897,0.90451,0.90451,1.32486,0.95703,0.5006,0.66337,0.48908,2,combine,dtc,top5
7,0.48963,0.51513,0.91915,0.91915,1.34076,0.9668,0.50253,0.34653,0.5084,2,combine,dtc,top5
8,0.52077,0.52743,0.39836,0.39836,1.07386,0.78673,0.50555,0.40594,0.51134,2,combine,dtc,top5
9,0.51945,0.53297,0.6712,0.6712,1.14037,0.87564,0.5046,0.69307,0.49265,2,combine,dtc,top5
0,0.51747,0.50581,0.74737,0.74737,1.03146,0.98158,0.50228,0.21782,0.51976,3,combine,dtc,top5
1,0.51747,0.50581,0.74737,0.74737,1.03146,0.98158,0.50241,0.21782,0.51976,3,combine,dtc,top5
2,0.51747,0.50581,0.74737,0.74737,1.03146,0.98158,0.50262,0.23762,0.51976,3,combine,dtc,top5
3,0.51747,0.50581,0.74737,0.74737,1.03146,0.98158,0.50229,0.22772,0.51976,3,combine,dtc,top5
4,0.51747,0.50581,0.74737,0.74737,1.03146,0.98158,0.50215,0.22772,0.51976,3,combine,dtc,top5
5,0.51747,0.50581,0.74737,0.74737,1.03146,0.98158,0.5023,0.22772,0.51976,3,combine,dtc,top5
6,0.51747,0.50581,0.74737,0.74737,1.03146,0.98158,0.50239,0.22772,0.51976,3,combine,dtc,top5
7,0.51747,0.50581,0.74737,0.74737,1.03146,0.98158,0.50264,0.23762,0.51976,3,combine,dtc,top5
8,0.51747,0.50581,0.74737,0.74737,1.03146,0.98158,0.5023,0.22772,0.51976,3,combine,dtc,top5
9,0.51747,0.50581,0.74737,0.74737,1.03146,0.98158,0.5023,0.22772,0.51976,3,combine,dtc,top5
0,0.509,0.51674,0.73766,0.73766,1.08737,0.94572,0.50171,0.0198,0.55594,4,combine,dtc,top5
1,0.509,0.51674,0.73766,0.73766,1.08737,0.94572,0.50187,0.0198,0.55594,4,combine,dtc,top5
2,0.509,0.51674,0.73766,0.73766,1.08737,0.94572,0.50183,0.0198,0.55594,4,combine,dtc,top5
3,0.509,0.51674,0.73766,0.73766,1.08737,0.94572,0.50182,0.0198,0.55594,4,combine,dtc,top5
4,0.509,0.51674,0.73766,0.73766,1.08737,0.94572,0.50209,0.0198,0.55594,4,combine,dtc,top5
5,0.509,0.51674,0.73766,0.73766,1.08737,0.94572,0.50191,0.0198,0.55594,4,combine,dtc,top5
6,0.509,0.51674,0.73766,0.73766,1.08737,0.94572,0.5019,0.0198,0.55594,4,combine,dtc,top5
7,0.509,0.51674,0.73766,0.73766,1.08737,0.94572,0.50173,0.0198,0.55594,4,combine,dtc,top5
8,0.509,0.51674,0.73766,0.73766,1.08737,0.94572,0.50193,0.0198,0.55594,4,combine,dtc,top5
9,0.509,0.51674,0.73766,0.73766,1.08737,0.94572,0.50182,0.0198,0.55594,4,combine,dtc,top5
0,0.57341,0.57307,0.70261,0.70261,1.33817,0.74263,0.49752,0.0495,0.54356,0,m,lrc,top5
1,0.57341,0.57307,0.70261,0.70261,1.33817,0.74263,0.49752,0.0495,0.54356,0,m,lrc,top5
2,0.57341,0.57307,0.70261,0.70261,1.33817,0.74263,0.49752,0.0495,0.54356,0,m,lrc,top5
3,0.57341,0.57307,0.70261,0.70261,1.33817,0.74263,0.49752,0.0495,0.54356,0,m,lrc,top5
4,0.57341,0.57307,0.70261,0.70261,1.33817,0.74263,0.49752,0.0495,0.54356,0,m,lrc,top5
5,0.57341,0.57307,0.70261,0.70261,1.33817,0.74263,0.49752,0.0495,0.54356,0,m,lrc,top5
6,0.57341,0.57307,0.70261,0.70261,1.33817,0.74263,0.49752,0.0495,0.54356,0,m,lrc,top5
7,0.57341,0.57307,0.70261,0.70261,1.33817,0.74263,0.49752,0.0495,0.54356,0,m,lrc,top5
8,0.57341,0.57307,0.70261,0.70261,1.33817,0.74263,0.49752,0.0495,0.54356,0,m,lrc,top5
9,0.57341,0.57307,0.70261,0.70261,1.33817,0.74263,0.49752,0.0495,0.54356,0,m,lrc,top5
0,0.57532,0.57952,0.68046,0.68046,1.34572,0.70548,0.49549,0.0099,0.58864,1,m,lrc,top5
1,0.57532,0.57952,0.68046,0.68046,1.34572,0.70548,0.49549,0.0099,0.58864,1,m,lrc,top5
2,0.57532,0.57952,0.68046,0.68046,1.34572,0.70548,0.49549,0.0099,0.58864,1,m,lrc,top5
3,0.57532,0.57952,0.68046,0.68046,1.34572,0.70548,0.49549,0.0099,0.58864,1,m,lrc,top5
4,0.57532,0.57952,0.68046,0.68046,1.34572,0.70548,0.49549,0.0099,0.58864,1,m,lrc,top5
5,0.57532,0.57952,0.68046,0.68046,1.34572,0.70548,0.49549,0.0099,0.58864,1,m,lrc,top5
6,0.57532,0.57952,0.68046,0.68046,1.34572,0.70548,0.49549,0.0099,0.58864,1,m,lrc,top5
7,0.57532,0.57952,0.68046,0.68046,1.34572,0.70548,0.49549,0.0099,0.58864,1,m,lrc,top5
8,0.57532,0.57952,0.68046,0.68046,1.34572,0.70548,0.49549,0.0099,0.58864,1,m,lrc,top5
9,0.57532,0.57952,0.68046,0.68046,1.34572,0.70548,0.49549,0.0099,0.58864,1,m,lrc,top5
0,0.56178,0.53395,0.63273,0.63273,1.13175,0.85987,0.49944,0.05941,0.55491,2,m,lrc,top5
1,0.56178,0.53395,0.63273,0.63273,1.13175,0.85987,0.49944,0.05941,0.55491,2,m,lrc,top5
2,0.56178,0.53395,0.63273,0.63273,1.13175,0.85987,0.49944,0.05941,0.55491,2,m,lrc,top5
3,0.56178,0.53395,0.63273,0.63273,1.13175,0.85987,0.49944,0.05941,0.55491,2,m,lrc,top5
4,0.56178,0.53395,0.63273,0.63273,1.13175,0.85987,0.49944,0.05941,0.55491,2,m,lrc,top5
5,0.56178,0.53395,0.63273,0.63273,1.13175,0.85987,0.49944,0.05941,0.55491,2,m,lrc,top5
6,0.56178,0.53395,0.63273,0.63273,1.13175,0.85987,0.49944,0.05941,0.55491,2,m,lrc,top5
7,0.56178,0.53395,0.63273,0.63273,1.13175,0.85987,0.49944,0.05941,0.55491,2,m,lrc,top5
8,0.56178,0.53395,0.63273,0.63273,1.13175,0.85987,0.49944,0.05941,0.55491,2,m,lrc,top5
9,0.56178,0.53395,0.63273,0.63273,1.13175,0.85987,0.49944,0.05941,0.55491,2,m,lrc,top5
0,0.54765,0.52963,0.70369,0.70369,1.13817,0.89626,0.49718,0.16832,0.53522,3,m,lrc,top5
1,0.5477,0.52978,0.70394,0.70394,1.13901,0.89576,0.49716,0.16832,0.53535,3,m,lrc,top5
2,0.5477,0.52978,0.70394,0.70394,1.13901,0.89576,0.49716,0.16832,0.53517,3,m,lrc,top5
3,0.54766,0.52963,0.70369,0.70369,1.13817,0.89626,0.49717,0.16832,0.53522,3,m,lrc,top5
4,0.54766,0.52994,0.70419,0.70419,1.13985,0.89527,0.49718,0.16832,0.53558,3,m,lrc,top5
5,0.54772,0.52978,0.70394,0.70394,1.13901,0.89576,0.49714,0.16832,0.53535,3,m,lrc,top5
6,0.54767,0.52978,0.70394,0.70394,1.13901,0.89576,0.49716,0.16832,0.53544,3,m,lrc,top5
7,0.54771,0.52978,0.70394,0.70394,1.13901,0.89576,0.49716,0.16832,0.53517,3,m,lrc,top5
8,0.5477,0.52978,0.70394,0.70394,1.13901,0.89576,0.49714,0.16832,0.53535,3,m,lrc,top5
9,0.54771,0.52978,0.70394,0.70394,1.13901,0.89576,0.49714,0.16832,0.53522,3,m,lrc,top5
0,0.57289,0.55838,0.7301,0.7301,1.29547,0.80697,0.49754,0.0099,0.5656,4,m,lrc,top5
1,0.57289,0.55838,0.7301,0.7301,1.29547,0.80697,0.49754,0.0099,0.5656,4,m,lrc,top5
2,0.57289,0.55838,0.7301,0.7301,1.29547,0.80697,0.49754,0.0099,0.5656,4,m,lrc,top5
3,0.57289,0.55838,0.7301,0.7301,1.29547,0.80697,0.49754,0.0099,0.5656,4,m,lrc,top5
4,0.57289,0.55838,0.7301,0.7301,1.29547,0.80697,0.49754,0.0099,0.5656,4,m,lrc,top5
5,0.57289,0.55838,0.7301,0.7301,1.29547,0.80697,0.49754,0.0099,0.5656,4,m,lrc,top5
6,0.57289,0.55838,0.7301,0.7301,1.29547,0.80697,0.49754,0.0099,0.5656,4,m,lrc,top5
7,0.57289,0.55838,0.7301,0.7301,1.29547,0.80697,0.49754,0.0099,0.5656,4,m,lrc,top5
8,0.57289,0.55838,0.7301,0.7301,1.29547,0.80697,0.49754,0.0099,0.5656,4,m,lrc,top5
9,0.57289,0.55838,0.7301,0.7301,1.29547,0.80697,0.49754,0.0099,0.5656,4,m,lrc,top5
0,0.50593,0.52312,0.66949,0.66949,1.09801,0.91245,0.49702,0.76238,0.47438,0,f,lrc,top5
1,0.50593,0.52312,0.66949,0.66949,1.09801,0.91245,0.49702,0.76238,0.47438,0,f,lrc,top5
2,0.50593,0.52312,0.66949,0.66949,1.09801,0.91245,0.49702,0.76238,0.47438,0,f,lrc,top5
3,0.50593,0.52312,0.66949,0.66949,1.09801,0.91245,0.49702,0.76238,0.47438,0,f,lrc,top5
4,0.50593,0.52312,0.66949,0.66949,1.09801,0.91245,0.49702,0.76238,0.47438,0,f,lrc,top5
5,0.50593,0.52312,0.66949,0.66949,1.09801,0.91245,0.49702,0.76238,0.47438,0,f,lrc,top5
6,0.50593,0.52312,0.66949,0.66949,1.09801,0.91245,0.49702,0.76238,0.47438,0,f,lrc,top5
7,0.50593,0.52312,0.66949,0.66949,1.09801,0.91245,0.49702,0.76238,0.47438,0,f,lrc,top5
8,0.50593,0.52312,0.66949,0.66949,1.09801,0.91245,0.49702,0.76238,0.47438,0,f,lrc,top5
9,0.50593,0.52312,0.66949,0.66949,1.09801,0.91245,0.49702,0.76238,0.47438,0,f,lrc,top5
0,0.5159,0.51502,0.64065,0.64065,1.05942,0.93922,0.49504,0.08911,0.53869,1,f,lrc,top5
1,0.5159,0.51502,0.64065,0.64065,1.05942,0.93922,0.49505,0.08911,0.53874,1,f,lrc,top5
2,0.51591,0.51502,0.64065,0.64065,1.05942,0.93922,0.49504,0.08911,0.53874,1,f,lrc,top5
3,0.5159,0.51502,0.64065,0.64065,1.05942,0.93922,0.49505,0.08911,0.53874,1,f,lrc,top5
4,0.51589,0.51502,0.64065,0.64065,1.05942,0.93922,0.49504,0.08911,0.53869,1,f,lrc,top5
5,0.5159,0.51502,0.64065,0.64065,1.05942,0.93922,0.49505,0.08911,0.53869,1,f,lrc,top5
6,0.51591,0.51502,0.64065,0.64065,1.05942,0.93922,0.49504,0.08911,0.53874,1,f,lrc,top5
7,0.5159,0.51502,0.64065,0.64065,1.05942,0.93922,0.49504,0.08911,0.53878,1,f,lrc,top5
8,0.5159,0.51502,0.64065,0.64065,1.05942,0.93922,0.49504,0.08911,0.53874,1,f,lrc,top5
9,0.51591,0.51502,0.64065,0.64065,1.05942,0.93922,0.49504,0.08911,0.53874,1,f,lrc,top5
0,0.54786,0.52434,0.66657,0.66657,1.10246,0.90725,0.50169,0.35644,0.51472,2,f,lrc,top5
1,0.54786,0.52434,0.66657,0.66657,1.10246,0.90725,0.50169,0.35644,0.51472,2,f,lrc,top5
2,0.54786,0.52434,0.66657,0.66657,1.10246,0.90725,0.50169,0.35644,0.51472,2,f,lrc,top5
3,0.54786,0.52434,0.66657,0.66657,1.10246,0.90725,0.50169,0.35644,0.51472,2,f,lrc,top5
4,0.54786,0.52434,0.66657,0.66657,1.10246,0.90725,0.50169,0.35644,0.51472,2,f,lrc,top5
5,0.54786,0.52434,0.66657,0.66657,1.10246,0.90725,0.50169,0.35644,0.51472,2,f,lrc,top5
6,0.54786,0.52434,0.66657,0.66657,1.10246,0.90725,0.50169,0.35644,0.51472,2,f,lrc,top5
7,0.54786,0.52434,0.66657,0.66657,1.10246,0.90725,0.50169,0.35644,0.51472,2,f,lrc,top5
8,0.54786,0.52434,0.66657,0.66657,1.10246,0.90725,0.50169,0.35644,0.51472,2,f,lrc,top5
9,0.54786,0.52434,0.66657,0.66657,1.10246,0.90725,0.50169,0.35644,0.51472,2,f,lrc,top5
0,0.48588,0.49622,0.95782,0.95782,0.0,1.00761,0.50281,0.71287,0.48305,3,f,lrc,top5
1,0.48588,0.49622,0.95782,0.95782,0.0,1.00761,0.50281,0.71287,0.48305,3,f,lrc,top5
2,0.48588,0.49622,0.95782,0.95782,0.0,1.00761,0.50281,0.71287,0.48305,3,f,lrc,top5
3,0.48588,0.49622,0.95782,0.95782,0.0,1.00761,0.50281,0.71287,0.48305,3,f,lrc,top5
4,0.48588,0.49622,0.95782,0.95782,0.0,1.00761,0.50281,0.71287,0.48305,3,f,lrc,top5
5,0.48588,0.49622,0.95782,0.95782,0.0,1.00761,0.50281,0.71287,0.48305,3,f,lrc,top5
6,0.48588,0.49622,0.95782,0.95782,0.0,1.00761,0.50281,0.71287,0.48305,3,f,lrc,top5
7,0.48588,0.49622,0.95782,0.95782,0.0,1.00761,0.50281,0.71287,0.48305,3,f,lrc,top5
8,0.48588,0.49622,0.95782,0.95782,0.0,1.00761,0.50281,0.71287,0.48305,3,f,lrc,top5
9,0.48588,0.49622,0.95782,0.95782,0.0,1.00761,0.50281,0.71287,0.48305,3,f,lrc,top5
0,0.52733,0.545,0.66194,0.66194,1.18696,0.82644,0.5009,0.51485,0.49833,4,f,lrc,top5
1,0.52733,0.545,0.66194,0.66194,1.18696,0.82644,0.5009,0.51485,0.49833,4,f,lrc,top5
2,0.52733,0.545,0.66194,0.66194,1.18696,0.82644,0.5009,0.51485,0.49833,4,f,lrc,top5
3,0.52733,0.545,0.66194,0.66194,1.18696,0.82644,0.5009,0.51485,0.49833,4,f,lrc,top5
4,0.52733,0.545,0.66194,0.66194,1.18696,0.82644,0.5009,0.51485,0.49833,4,f,lrc,top5
5,0.52733,0.545,0.66194,0.66194,1.18696,0.82644,0.5009,0.51485,0.49833,4,f,lrc,top5
6,0.52733,0.545,0.66194,0.66194,1.18696,0.82644,0.5009,0.51485,0.49833,4,f,lrc,top5
7,0.52733,0.545,0.66194,0.66194,1.18696,0.82644,0.5009,0.51485,0.49833,4,f,lrc,top5
8,0.52733,0.545,0.66194,0.66194,1.18696,0.82644,0.5009,0.51485,0.49833,4,f,lrc,top5
9,0.52733,0.545,0.66194,0.66194,1.18696,0.82644,0.5009,0.51485,0.49833,4,f,lrc,top5
0,0.56204,0.54988,0.71264,0.71264,1.23846,0.82851,0.49912,0.13861,0.53286,0,combine,lrc,top5
1,0.56204,0.54988,0.71264,0.71264,1.23846,0.82851,0.49913,0.13861,0.53286,0,combine,lrc,top5
2,0.56204,0.54988,0.71264,0.71264,1.23846,0.82851,0.49913,0.13861,0.53282,0,combine,lrc,top5
3,0.56204,0.54988,0.71264,0.71264,1.23846,0.82851,0.49913,0.13861,0.53286,0,combine,lrc,top5
4,0.56203,0.54988,0.71264,0.71264,1.23846,0.82851,0.49912,0.13861,0.53286,0,combine,lrc,top5
5,0.56204,0.54988,0.71264,0.71264,1.23846,0.82851,0.49912,0.13861,0.53282,0,combine,lrc,top5
6,0.56203,0.54988,0.71264,0.71264,1.23846,0.82851,0.49913,0.13861,0.53282,0,combine,lrc,top5
7,0.56203,0.54988,0.71264,0.71264,1.23846,0.82851,0.49913,0.13861,0.53286,0,combine,lrc,top5
8,0.56203,0.54988,0.71264,0.71264,1.23846,0.82851,0.49912,0.13861,0.53282,0,combine,lrc,top5
9,0.56203,0.54988,0.71264,0.71264,1.23846,0.82851,0.49913,0.13861,0.53286,0,combine,lrc,top5
0,0.55067,0.53004,0.68562,0.68562,1.13297,0.8904,0.50037,0.0099,0.57739,1,combine,lrc,top5
1,0.55067,0.53004,0.68562,0.68562,1.13297,0.8904,0.50037,0.0099,0.57739,1,combine,lrc,top5
2,0.55067,0.53004,0.68562,0.68562,1.13297,0.8904,0.50037,0.0099,0.57739,1,combine,lrc,top5
3,0.55067,0.53004,0.68562,0.68562,1.13297,0.8904,0.50037,0.0099,0.57739,1,combine,lrc,top5
4,0.55067,0.53004,0.68562,0.68562,1.13297,0.8904,0.50037,0.0099,0.57739,1,combine,lrc,top5
5,0.55067,0.53004,0.68562,0.68562,1.13297,0.8904,0.50037,0.0099,0.57739,1,combine,lrc,top5
6,0.55067,0.53004,0.68562,0.68562,1.13297,0.8904,0.50037,0.0099,0.57739,1,combine,lrc,top5
7,0.55067,0.53004,0.68562,0.68562,1.13297,0.8904,0.50037,0.0099,0.57739,1,combine,lrc,top5
8,0.55067,0.53004,0.68562,0.68562,1.13297,0.8904,0.50037,0.0099,0.57739,1,combine,lrc,top5
9,0.55067,0.53004,0.68562,0.68562,1.13297,0.8904,0.50037,0.0099,0.57739,1,combine,lrc,top5
0,0.60779,0.58597,0.69099,0.69099,1.38457,0.68901,0.50345,0.84158,0.47414,2,combine,lrc,top5
1,0.60781,0.58597,0.69099,0.69099,1.38457,0.68901,0.50345,0.84158,0.47414,2,combine,lrc,top5
2,0.6078,0.58597,0.69099,0.69099,1.38457,0.68901,0.50345,0.84158,0.47414,2,combine,lrc,top5
3,0.6078,0.58597,0.69099,0.69099,1.38457,0.68901,0.50346,0.84158,0.47414,2,combine,lrc,top5
4,0.6078,0.58597,0.69099,0.69099,1.38457,0.68901,0.50346,0.84158,0.47414,2,combine,lrc,top5
5,0.6078,0.58597,0.69099,0.69099,1.38457,0.68901,0.50346,0.84158,0.47414,2,combine,lrc,top5
6,0.60782,0.58597,0.69099,0.69099,1.38457,0.68901,0.50345,0.84158,0.47416,2,combine,lrc,top5
7,0.6078,0.58597,0.69099,0.69099,1.38457,0.68901,0.50345,0.84158,0.47414,2,combine,lrc,top5
8,0.60784,0.58597,0.69099,0.69099,1.38457,0.68901,0.50345,0.84158,0.47414,2,combine,lrc,top5
9,0.60779,0.58597,0.69099,0.69099,1.38457,0.68901,0.50346,0.84158,0.47414,2,combine,lrc,top5
0,0.52663,0.53426,0.68297,0.68297,1.1505,0.87421,0.50064,0.09901,0.54478,3,combine,lrc,top5
1,0.52641,0.5221,0.70103,0.70103,1.10232,0.92218,0.50057,0.09901,0.5446,3,combine,lrc,top5
2,0.5261,0.52213,0.71026,0.71026,1.10538,0.92369,0.50062,0.09901,0.54482,3,combine,lrc,top5
3,0.52651,0.52383,0.70376,0.70376,1.11123,0.91659,0.5006,0.09901,0.54397,3,combine,lrc,top5
4,0.52631,0.52478,0.70525,0.70525,1.11615,0.91357,0.50063,0.09901,0.54473,3,combine,lrc,top5
5,0.52697,0.52415,0.70426,0.70426,1.11286,0.91559,0.50059,0.09901,0.54433,3,combine,lrc,top5
6,0.52702,0.52166,0.70952,0.70952,1.1029,0.92519,0.50061,0.09901,0.545,3,combine,lrc,top5
7,0.52664,0.52399,0.70401,0.70401,1.11204,0.91609,0.50056,0.09901,0.54415,3,combine,lrc,top5
8,0.5267,0.52008,0.70706,0.70706,1.09471,0.93025,0.50069,0.09901,0.54375,3,combine,lrc,top5
9,0.52681,0.52433,0.71369,0.71369,1.1171,0.91672,0.50058,0.09901,0.54487,3,combine,lrc,top5
0,0.53419,0.52188,0.72784,0.72784,1.11028,0.92748,0.49926,0.0198,0.56396,4,combine,lrc,top5
1,0.53414,0.52188,0.72784,0.72784,1.11028,0.92748,0.49926,0.0198,0.56396,4,combine,lrc,top5
2,0.53417,0.52203,0.72808,0.72808,1.11116,0.92699,0.49927,0.0198,0.56418,4,combine,lrc,top5
3,0.53411,0.52188,0.72784,0.72784,1.11028,0.92748,0.49926,0.0198,0.56409,4,combine,lrc,top5
4,0.53415,0.52203,0.72808,0.72808,1.11116,0.92699,0.49926,0.0198,0.56409,4,combine,lrc,top5
5,0.53409,0.52188,0.72784,0.72784,1.11028,0.92748,0.49926,0.0198,0.56418,4,combine,lrc,top5
6,0.53407,0.52203,0.72808,0.72808,1.11116,0.92699,0.49926,0.0198,0.56405,4,combine,lrc,top5
7,0.53419,0.52203,0.72808,0.72808,1.11116,0.92699,0.49927,0.0198,0.56413,4,combine,lrc,top5
8,0.53413,0.52203,0.72808,0.72808,1.11116,0.92699,0.49926,0.0198,0.56402,4,combine,lrc,top5
9,0.53418,0.52203,0.72808,0.72808,1.11116,0.92699,0.49925,0.0198,0.56413,4,combine,lrc,top5
0,0.57979,0.53841,0.53304,0.53304,1.12352,0.79678,0.49719,0.12871,0.52411,0,m,nn,top5
1,0.53664,0.52377,0.79475,0.79475,1.15749,0.9319,0.49803,0.61386,0.48763,0,m,nn,top5
2,0.52629,0.51769,0.88258,0.88258,1.22487,0.958,0.49754,0.36634,0.50341,0,m,nn,top5
3,0.60025,0.57631,0.6888,0.6888,1.3393,0.72262,0.49812,0.0495,0.53694,0,m,nn,top5
4,0.54497,0.53379,0.5827,0.5827,1.11835,0.84249,0.50009,0.59406,0.49554,0,m,nn,top5
5,0.54809,0.53142,0.84286,0.84286,1.27768,0.91878,0.49627,0.59406,0.49072,0,m,nn,top5
6,0.57399,0.53249,0.45579,0.45579,1.09363,0.78759,0.49501,0.64356,0.48929,0,m,nn,top5
7,0.55751,0.52412,0.28194,0.28194,1.05802,0.71413,0.49866,0.08911,0.53485,0,m,nn,top5
8,0.55728,0.53725,0.58926,0.58926,1.13208,0.82911,0.49827,0.67327,0.48561,0,m,nn,top5
9,0.60877,0.57171,0.75447,0.75447,1.39552,0.77499,0.498,0.29703,0.51261,0,m,nn,top5
0,0.58181,0.57243,0.48901,0.48901,1.21793,0.56803,0.84456,0.33663,0.85689,1,m,nn,top5
1,0.58784,0.53661,0.51323,0.51323,1.11423,0.79599,0.84569,0.63366,0.84152,1,m,nn,top5
2,0.56608,0.53113,0.73301,0.73301,1.15961,0.8979,0.84384,0.06931,0.87057,1,m,nn,top5
3,0.55606,0.5261,0.43763,0.43763,1.07356,0.82016,0.84335,0.18812,0.86295,1,m,nn,top5
4,0.55447,0.5049,0.75453,0.75453,1.02725,0.98472,0.84463,0.27723,0.86104,1,m,nn,top5
5,0.56495,0.53263,0.80128,0.80128,1.22361,0.90783,0.84659,0.61386,0.84286,1,m,nn,top5
6,0.58391,0.55612,0.66094,0.66094,1.23238,0.7829,0.8444,0.84158,0.82557,1,m,nn,top5
7,0.58886,0.54395,0.72591,0.72591,1.21966,0.85344,0.84726,0.49505,0.84892,1,m,nn,top5
8,0.53859,0.50896,0.54114,0.54114,1.02923,0.9537,0.84722,0.15842,0.86687,1,m,nn,top5
9,0.54952,0.52658,0.63006,0.63006,1.10259,0.88964,0.84635,0.22772,0.86278,1,m,nn,top5
0,0.54331,0.53612,0.67642,0.67642,1.15586,0.86536,0.88946,0.58416,0.88701,2,m,nn,top5
1,0.50915,0.53676,0.6273,0.6273,1.1409,0.8463,0.88592,0.88119,0.87431,2,m,nn,top5
2,0.4951,0.51058,0.67288,0.67288,1.04531,0.96031,0.88615,0.22772,0.9039,2,m,nn,top5
3,0.52475,0.51816,0.69476,0.69476,1.08259,0.93514,0.88293,0.44554,0.89049,2,m,nn,top5
4,0.51872,0.52909,0.68408,0.68408,1.12825,0.89348,0.89173,0.89109,0.87565,2,m,nn,top5
